Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
489612,21490,SET OF THREE 50'S GIFT WRAPS ,1,2009-12-01 14:55:00,4.3,,United Kingdom
489612,21955,UNION JACK GUNS & ROSES  DOORMAT,1,2009-12-01 14:55:00,13.87,,United Kingdom
489612,22077,6 RIBBONS RUSTIC CHARM,1,2009-12-01 14:55:00,3.43,,United Kingdom
489612,22083,PAPER CHAIN KIT RETRO SPOT,2,2009-12-01 14:55:00,6.04,,United Kingdom
489612,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2009-12-01 14:55:00,6.04,,United Kingdom
489612,22136,LOVE HEART SOCK HANGER,1,2009-12-01 14:55:00,3.43,,United Kingdom
489612,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,2009-12-01 14:55:00,4.3,,United Kingdom
489612,22174,PHOTO CUBE,1,2009-12-01 14:55:00,3.43,,United Kingdom
489612,22189,CREAM HEART CARD HOLDER,2,2009-12-01 14:55:00,8.65,,United Kingdom
489612,22195,LARGE HEART MEASURING SPOONS,1,2009-12-01 14:55:00,3.43,,United Kingdom
489612,22311,OFFICE MUG WARMER BLACK+SILVER ,1,2009-12-01 14:55:00,8.65,,United Kingdom
489612,35400,WOODEN BOX ADVENT CALENDAR ,10,2009-12-01 14:55:00,17.35,,United Kingdom
489612,37370,RETRO COFFEE MUGS ASSORTED,1,2009-12-01 14:55:00,16.48,,United Kingdom
489612,48185,DOOR MAT FAIRY CAKE,1,2009-12-01 14:55:00,13.87,,United Kingdom
489612,79072,TEATIME CAKE TIN WITH HANDLE,1,2009-12-01 14:55:00,17.35,,United Kingdom
489612,84030c,KNITTED RAINBOW HOT WATER BOTTLE,1,2009-12-01 14:55:00,7.78,,United Kingdom
489612,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2009-12-01 14:55:00,6.04,,United Kingdom
489612,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,1,2009-12-01 14:55:00,5.17,,United Kingdom
489612,84519B,CARROT CHARLIE+LOLA COASTER SET,1,2009-12-01 14:55:00,6.04,,United Kingdom
489612,84705b,FAIRY CAKES PHOTO FRAME,1,2009-12-01 14:55:00,3.43,,United Kingdom
489612,84767,ZINC POLICE BOX LANTERN,1,2009-12-01 14:55:00,11.26,,United Kingdom
489612,84872a,TEATIME FUNKY FLOWER BACKPACK FOR 2,1,2009-12-01 14:55:00,11.26,,United Kingdom
489612,85042,ANTIQUE LILY FAIRY LIGHTS,1,2009-12-01 14:55:00,11.26,,United Kingdom
489612,DOT,DOTCOM POSTAGE,1,2009-12-01 14:55:00,87.39,,United Kingdom
489613,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",1,2009-12-01 14:56:00,12.75,13585,United Kingdom
489615,17181,CIRCLE OF FRIENDS CANDLE HOLDER,9,2009-12-01 14:56:00,5.17,,United Kingdom
489615,20784,RED RETRO BAR STOOL,1,2009-12-01 14:56:00,78.22,,United Kingdom
489615,21116,OWL DOORSTOP,1,2009-12-01 14:56:00,8.65,,United Kingdom
489615,21157,RED SPOTTY WASHBAG,1,2009-12-01 14:56:00,4.3,,United Kingdom
489615,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,5,2009-12-01 14:56:00,3.43,,United Kingdom
489615,21192,WHITE BELL HONEYCOMB PAPER ,3,2009-12-01 14:56:00,3.43,,United Kingdom
489615,21307,SET/4 BUTTERFLY MIRROR MAGNETS,1,2009-12-01 14:56:00,3.43,,United Kingdom
489615,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2009-12-01 14:56:00,7.78,,United Kingdom
489614,18098c,PORCELAIN BUTTERFLY OIL BURNER,1,2009-12-01 14:56:00,5.17,,United Kingdom
489614,21042,RED SPOTTY APRON ,1,2009-12-01 14:56:00,13,,United Kingdom
489614,21116,OWL DOORSTOP,2,2009-12-01 14:56:00,8.65,,United Kingdom
489614,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2009-12-01 14:56:00,7.78,,United Kingdom
489614,21478,SILVER SKULL HOT WATER BOTTLE ,2,2009-12-01 14:56:00,7.78,,United Kingdom
489614,21871,SAVE THE PLANET MUG,1,2009-12-01 14:56:00,3.43,,United Kingdom
489614,21888,BINGO SET,1,2009-12-01 14:56:00,7.78,,United Kingdom
489614,21931,JUMBO STORAGE BAG SUKI,1,2009-12-01 14:56:00,4.3,,United Kingdom
489614,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2009-12-01 14:56:00,6.04,,United Kingdom
489614,22200,FRYING PAN PINK POLKADOT ,1,2009-12-01 14:56:00,8.65,,United Kingdom
489614,22272,FELTCRAFT DOLL MARIA,1,2009-12-01 14:56:00,6.04,,United Kingdom
489614,22273,FELTCRAFT DOLL MOLLY,1,2009-12-01 14:56:00,6.04,,United Kingdom
489614,22301,COFFEE MUG CAT + BIRD DESIGN,1,2009-12-01 14:56:00,5.17,,United Kingdom
489614,22308,TEA COSY BLUE STRIPE,1,2009-12-01 14:56:00,5.17,,United Kingdom
489614,35004s,SET OF 3 SILVER FLYING DUCKS,1,2009-12-01 14:56:00,13,,United Kingdom
489614,35400,WOODEN BOX ADVENT CALENDAR ,3,2009-12-01 14:56:00,17.35,,United Kingdom
489614,37370,RETRO COFFEE MUGS ASSORTED,1,2009-12-01 14:56:00,16.48,,United Kingdom
489614,82553,POP'S GREASY SPOON METAL SIGN,1,2009-12-01 14:56:00,3.43,,United Kingdom
489614,84030c,KNITTED RAINBOW HOT WATER BOTTLE,1,2009-12-01 14:56:00,7.78,,United Kingdom
489614,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,3,2009-12-01 14:56:00,5.17,,United Kingdom
489614,84509c,DOTTY PLACEMATS ,1,2009-12-01 14:56:00,7.78,,United Kingdom
489614,84854,GIRLY PINK TOOL SET,4,2009-12-01 14:56:00,8.65,,United Kingdom
489614,84872a,TEATIME FUNKY FLOWER BACKPACK FOR 2,1,2009-12-01 14:56:00,11.26,,United Kingdom
489614,84873a,FUNKY FLOWER PICNIC BAG FOR 4,1,2009-12-01 14:56:00,11.26,,United Kingdom
489614,84951b,S/4 BLACK LOVEBIRD COASTERS,5,2009-12-01 14:56:00,5.17,,United Kingdom
489614,DOT,DOTCOM POSTAGE,1,2009-12-01 14:56:00,80.3,,United Kingdom
489615,21531,RETRO SPOT SUGAR JAM BOWL,1,2009-12-01 14:56:00,5.17,,United Kingdom
489615,21558,SKULL LUNCHBOX WITH CUTLERY ,1,2009-12-01 14:56:00,5.17,,United Kingdom
489615,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2009-12-01 14:56:00,6.04,,United Kingdom
489615,22166,"WALL MIRROR , RECT DIAMANTE, PINK/",1,2009-12-01 14:56:00,16.48,,United Kingdom
489615,22193,RED DINER WALL CLOCK,1,2009-12-01 14:56:00,17.35,,United Kingdom
489615,22340,NOEL GARLAND PAINTED ZINC ,1,2009-12-01 14:56:00,3.43,,United Kingdom
489615,35400,WOODEN BOX ADVENT CALENDAR ,6,2009-12-01 14:56:00,17.35,,United Kingdom
489615,35793,S/3 PUPPIES CHRISTMAS DECORATIONS,1,2009-12-01 14:56:00,6.04,,United Kingdom
489615,37482p,CUBIC MUG PINK POLKA DOT,1,2009-12-01 14:56:00,17.35,,United Kingdom
489615,79321,CHILLI LIGHTS,1,2009-12-01 14:56:00,10.39,,United Kingdom
489615,84854,GIRLY PINK TOOL SET,1,2009-12-01 14:56:00,8.65,,United Kingdom
489615,84855,BLOKEY SILVER TOOL SET,1,2009-12-01 14:56:00,8.65,,United Kingdom
489615,85114c,RED ENCHANTED FOREST PLACEMAT,2,2009-12-01 14:56:00,3.43,,United Kingdom
489615,DOT,DOTCOM POSTAGE,1,2009-12-01 14:56:00,77.13,,United Kingdom
489616,20887,BOX OF 6 PEBBLE CANDLES,3,2009-12-01 14:58:00,7.78,,United Kingdom
489616,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2009-12-01 14:58:00,7.78,,United Kingdom
489616,21116,OWL DOORSTOP,5,2009-12-01 14:58:00,8.65,,United Kingdom
489616,21490,SET OF THREE 50'S GIFT WRAPS ,1,2009-12-01 14:58:00,4.3,,United Kingdom
489616,21531,RETRO SPOT SUGAR JAM BOWL,1,2009-12-01 14:58:00,5.17,,United Kingdom
489616,21558,SKULL LUNCHBOX WITH CUTLERY ,1,2009-12-01 14:58:00,5.17,,United Kingdom
489616,21820,GLITTER HEART GARLAND WITH BELLS ,1,2009-12-01 14:58:00,7.78,,United Kingdom
489616,21876,POTTERING MUG,1,2009-12-01 14:58:00,3.43,,United Kingdom
489616,21888,BINGO SET,2,2009-12-01 14:58:00,7.78,,United Kingdom
489616,21912,VINTAGE SNAKES & LADDERS,1,2009-12-01 14:58:00,7.78,,United Kingdom
489616,21914,BLUE HARMONICA IN BOX ,1,2009-12-01 14:58:00,6.04,,United Kingdom
489616,22083,PAPER CHAIN KIT RETRO SPOT,3,2009-12-01 14:58:00,6.04,,United Kingdom
489616,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,11,2009-12-01 14:58:00,6.04,,United Kingdom
489616,22136,LOVE HEART SOCK HANGER,1,2009-12-01 14:58:00,3.43,,United Kingdom
489616,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,2009-12-01 14:58:00,4.3,,United Kingdom
489616,22147,FELTCRAFT BUTTERFLY HEARTS,1,2009-12-01 14:58:00,3.43,,United Kingdom
489616,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",1,2009-12-01 14:58:00,26.04,,United Kingdom
489616,22174,PHOTO CUBE,7,2009-12-01 14:58:00,3.43,,United Kingdom
489616,22308,TEA COSY BLUE STRIPE,2,2009-12-01 14:58:00,5.17,,United Kingdom
489616,22318,FIVE HEART HANGING DECORATION,1,2009-12-01 14:58:00,6.04,,United Kingdom
489616,84797b,BLUE SAVANNAH PICNIC HAMPER FOR 4,1,2009-12-01 14:58:00,11.26,,United Kingdom
489616,84872a,TEATIME FUNKY FLOWER BACKPACK FOR 2,2,2009-12-01 14:58:00,11.26,,United Kingdom
489616,DOT,DOTCOM POSTAGE,1,2009-12-01 14:58:00,83.74,,United Kingdom
489617,46000P,POLYESTER FILLER PAD 65CMx65CM,2,2009-12-01 14:59:00,4.25,13442,United Kingdom
489617,46000M,POLYESTER FILLER PAD 45x45cm,4,2009-12-01 14:59:00,1.55,13442,United Kingdom
489617,21685,MEDINA STAMPED METAL TRAY ,2,2009-12-01 14:59:00,14.95,13442,United Kingdom
489617,84472,PINK AND LILAC QUILTED THROW ,1,2009-12-01 14:59:00,45.95,13442,United Kingdom
489617,84658,WHITE STITCHED CUSHION COVER,2,2009-12-01 14:59:00,6.95,13442,United Kingdom
489617,21622,VINTAGE UNION JACK CUSHION COVER,4,2009-12-01 14:59:00,4.95,13442,United Kingdom
489617,20887,BOX OF 6 PEBBLE CANDLES,1,2009-12-01 14:59:00,3.45,13442,United Kingdom
489617,20886,BOX OF 9 PEBBLE CANDLES,1,2009-12-01 14:59:00,1.95,13442,United Kingdom
489617,21692,SILVER LATTICE VANILLA CANDLE POT,1,2009-12-01 14:59:00,3.75,13442,United Kingdom
489617,21691,SILVER VANILLA FLOWER CANDLE POT,3,2009-12-01 14:59:00,3.75,13442,United Kingdom
489617,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2009-12-01 14:59:00,3.95,13442,United Kingdom
489617,22125,UNION JACK HOT WATER BOTTLE ,2,2009-12-01 14:59:00,5.95,13442,United Kingdom
489617,21756,BATH BUILDING BLOCK WORD,1,2009-12-01 14:59:00,5.95,13442,United Kingdom
489617,21755,LOVE BUILDING BLOCK WORD,1,2009-12-01 14:59:00,5.95,13442,United Kingdom
489617,21754,HOME BUILDING BLOCK WORD,1,2009-12-01 14:59:00,5.95,13442,United Kingdom
489617,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,2009-12-01 14:59:00,0.65,13442,United Kingdom
489618,90199B,5 STRAND GLASS NECKLACE AMETHYST,1,2009-12-01 14:59:00,6.35,,United Kingdom
489619,20713,JUMBO BAG OWLS,2,2009-12-01 15:02:00,1.95,,United Kingdom
489619,20712,JUMBO BAG WOODLAND ANIMALS,2,2009-12-01 15:02:00,1.95,,United Kingdom
489619,21931,JUMBO STORAGE BAG SUKI,2,2009-12-01 15:02:00,1.95,,United Kingdom
489619,20711,JUMBO BAG TOYS ,2,2009-12-01 15:02:00,1.95,,United Kingdom
489619,85099B,JUMBO BAG RED WHITE SPOTTY ,2,2009-12-01 15:02:00,1.95,,United Kingdom
C489632,20814,SILVER FINCH DECORATION,-12,2009-12-01 15:18:00,1.25,13381,United Kingdom
C489632,20814,SILVER FINCH DECORATION,-1,2009-12-01 15:18:00,1.25,13381,United Kingdom
489634,21814,HEART T-LIGHT HOLDER ,12,2009-12-01 15:19:00,1.45,13381,United Kingdom
489635,47566,PARTY BUNTING,5,2009-12-01 15:26:00,4.65,16763,United Kingdom
489635,47570B,TEA TIME TABLE CLOTH,2,2009-12-01 15:26:00,10.65,16763,United Kingdom
489635,21826,EIGHT PIECE DINOSAUR SET,12,2009-12-01 15:26:00,1.25,16763,United Kingdom
489635,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,6,2009-12-01 15:26:00,2.95,16763,United Kingdom
489635,21541,DINOSAURS WATER TRANSFER TATTOOS ,12,2009-12-01 15:26:00,0.85,16763,United Kingdom
489635,20682,RED SPOTTY CHILDS UMBRELLA,6,2009-12-01 15:26:00,3.25,16763,United Kingdom
489635,22273,FELTCRAFT DOLL MOLLY,6,2009-12-01 15:26:00,2.95,16763,United Kingdom
489635,51014C,"FEATHER PEN,COAL BLACK",12,2009-12-01 15:26:00,0.85,16763,United Kingdom
489635,20659,ECONOMY LUGGAGE TAG,12,2009-12-01 15:26:00,1.25,16763,United Kingdom
489635,20658,RED SPOTTY LUGGAGE TAG,12,2009-12-01 15:26:00,1.25,16763,United Kingdom
489635,21231,SWEETHEART CERAMIC TRINKET BOX,12,2009-12-01 15:26:00,1.25,16763,United Kingdom
489635,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2009-12-01 15:26:00,1.25,16763,United Kingdom
489635,21844,RETRO SPOT MUG,6,2009-12-01 15:26:00,2.95,16763,United Kingdom
489635,22072,TEA CUP AND SAUCER RETRO SPOT,4,2009-12-01 15:26:00,3.75,16763,United Kingdom
489635,21527,RETRO SPOT TRADITIONAL TEAPOT ,2,2009-12-01 15:26:00,7.95,16763,United Kingdom
489635,21156,RED SPOTTY CHILDS APRON,8,2009-12-01 15:26:00,1.95,16763,United Kingdom
489635,20750, RED/WHITE DOT MINI CASES,4,2009-12-01 15:26:00,7.95,16763,United Kingdom
489635,21355,TOAST ITS - I LOVE YOU ,12,2009-12-01 15:26:00,1.25,16763,United Kingdom
489635,84378,SET OF 3 HEART COOKIE CUTTERS,12,2009-12-01 15:26:00,1.25,16763,United Kingdom
489635,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2009-12-01 15:26:00,1.25,16763,United Kingdom
489635,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,4,2009-12-01 15:26:00,4.25,16763,United Kingdom
C489636,21576,LETS GO SHOPPING COTTON TOTE BAG,-2,2009-12-01 15:34:00,2.25,17345,United Kingdom
C489636,21579,LOLITA  DESIGN  COTTON TOTE BAG,-1,2009-12-01 15:34:00,2.25,17345,United Kingdom
C489636,21578,WOODLAND DESIGN  COTTON TOTE BAG,-2,2009-12-01 15:34:00,2.25,17345,United Kingdom
C489636,22142,CHRISTMAS CRAFT WHITE FAIRY ,-2,2009-12-01 15:34:00,1.45,17345,United Kingdom
C489636,22145,CHRISTMAS CRAFT HEART STOCKING ,-2,2009-12-01 15:34:00,2.1,17345,United Kingdom
C489636,22144,CHRISTMAS CRAFT LITTLE FRIENDS,-1,2009-12-01 15:34:00,2.1,17345,United Kingdom
C489636,21329,DINOSAURS  WRITING SET ,-8,2009-12-01 15:34:00,1.65,17345,United Kingdom
C489636,21330,WOODLAND ANIMAL  WRITING SET ,-9,2009-12-01 15:34:00,1.65,17345,United Kingdom
C489636,84029E,RED WOOLLY HOTTIE WHITE HEART.,-4,2009-12-01 15:34:00,3.75,17345,United Kingdom
C489636,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,-3,2009-12-01 15:34:00,2.95,17345,United Kingdom
C489636,21577,SAVE THE PLANET COTTON TOTE BAG,-1,2009-12-01 15:34:00,2.25,17345,United Kingdom
489637,72815,3 WICK CHRISTMAS BRIAR CANDLE ,12,2009-12-01 15:36:00,3.75,17243,United Kingdom
489637,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,12,2009-12-01 15:36:00,2.55,17243,United Kingdom
489637,72814,SET/3 CHRISTMAS BRIAR CANDLES,12,2009-12-01 15:36:00,3.75,17243,United Kingdom
489637,21213,PACK OF 72 SKULL CAKE CASES,12,2009-12-01 15:36:00,0.55,17243,United Kingdom
489637,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,9,2009-12-01 15:36:00,0.42,17243,United Kingdom
489637,85231L,LAVENDER SCENTED SET/9 T-LIGHTS,9,2009-12-01 15:36:00,0.85,17243,United Kingdom
489637,85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,9,2009-12-01 15:36:00,0.85,17243,United Kingdom
489637,72801F,S/4 FESTIVE RED DINNER CANDLES,7,2009-12-01 15:36:00,1.25,17243,United Kingdom
489637,85125,SMALL ROUND CUT GLASS CANDLESTICK,6,2009-12-01 15:36:00,4.95,17243,United Kingdom
489637,85126,LARGE ROUND CUTGLASS CANDLESTICK,6,2009-12-01 15:36:00,6.75,17243,United Kingdom
489637,72267,PREMIUM CHURCH CANDLE,6,2009-12-01 15:36:00,2.1,17243,United Kingdom
489637,72529W,WHITE ADVENT CANDLE,16,2009-12-01 15:36:00,2.12,17243,United Kingdom
489637,21795,SET OF 3 BLUE STRIPE BASKET,3,2009-12-01 15:36:00,12.75,17243,United Kingdom
489637,21796,SET OF 3 RED STRIPE BASKETS,3,2009-12-01 15:36:00,12.75,17243,United Kingdom
489637,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,2009-12-01 15:36:00,3.75,17243,United Kingdom
489637,22112,CHOCOLATE HOT WATER BOTTLE,6,2009-12-01 15:36:00,4.95,17243,United Kingdom
489637,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2009-12-01 15:36:00,4.95,17243,United Kingdom
489637,48116,DOOR MAT MULTICOLOUR STRIPE,6,2009-12-01 15:36:00,6.75,17243,United Kingdom
489637,48111,DOOR MAT 3 SMILEY CATS,4,2009-12-01 15:36:00,6.75,17243,United Kingdom
489637,48188,DOOR MAT WELCOME PUPPIES,4,2009-12-01 15:36:00,6.75,17243,United Kingdom
489638,22349,"DOG BOWL , CHASING BALL DESIGN",2,2009-12-01 15:42:00,3.75,,United Kingdom
489639,15036,ASSORTED COLOURS SILK FAN,48,2009-12-01 16:05:00,0.65,14865,United Kingdom
489640,22172,METAL SHELF WITH RAIL ,1,2009-12-01 16:17:00,8.5,17345,United Kingdom
489640,21742,LARGE ROUND WICKER PLATTER ,1,2009-12-01 16:17:00,5.95,17345,United Kingdom
489640,21745,GAOLERS KEYS DECORATIVE GARDEN ,1,2009-12-01 16:17:00,3.75,17345,United Kingdom
489640,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2009-12-01 16:17:00,4.95,17345,United Kingdom
489640,21223,SET/4 BADGES WOODLAND ANIMAL,10,2009-12-01 16:17:00,1.25,17345,United Kingdom
489640,21221,SET/4 BADGES CUTE CREATURES,10,2009-12-01 16:17:00,1.25,17345,United Kingdom
489640,84559B,3D SHEET OF CAT STICKERS,13,2009-12-01 16:17:00,0.85,17345,United Kingdom
489640,84559D,3D SHEET OF SEA WORLD STICKERS,15,2009-12-01 16:17:00,0.85,17345,United Kingdom
489640,84559A,3D SHEET OF DOG STICKERS,21,2009-12-01 16:17:00,0.85,17345,United Kingdom
489640,15056P,EDWARDIAN PARASOL PINK,1,2009-12-01 16:17:00,5.95,17345,United Kingdom
489640,84199,GLOW IN DARK DOLPHINS,30,2009-12-01 16:17:00,0.21,17345,United Kingdom
489640,17165B,ASS COL LARGE SAND GECKO P'WEIGHT,4,2009-12-01 16:17:00,1.05,17345,United Kingdom
489640,17165D,ASS COL LARGE SAND FROG P'WEIGHT,8,2009-12-01 16:17:00,1.05,17345,United Kingdom
489640,21642,ASSORTED TUTTI FRUTTI PEN,24,2009-12-01 16:17:00,0.85,17345,United Kingdom
489640,17003,BROCADE RING PURSE ,144,2009-12-01 16:17:00,0.21,17345,United Kingdom
489640,15034,PAPER POCKET TRAVELING FAN ,2,2009-12-01 16:17:00,0.14,17345,United Kingdom
489640,16238,PARTY TIME PENCIL ERASERS,28,2009-12-01 16:17:00,0.21,17345,United Kingdom
489640,16237,SLEEPING CAT ERASERS,30,2009-12-01 16:17:00,0.21,17345,United Kingdom
489640,35085E,IVORY ROSE LAMPSHADE ,1,2009-12-01 16:17:00,1.25,17345,United Kingdom
489640,21837,CROSS STITCH ALPHABET CUSHION COVER,1,2009-12-01 16:17:00,5.95,17345,United Kingdom
489640,85099B,JUMBO BAG RED WHITE SPOTTY ,2,2009-12-01 16:17:00,1.95,17345,United Kingdom
489640,10120,DOGGY RUBBER,60,2009-12-01 16:17:00,0.21,17345,United Kingdom
489640,20828,GLITTER BUTTERFLY CLIPS,1,2009-12-01 16:17:00,2.55,17345,United Kingdom
489640,17165B,ASS COL LARGE SAND GECKO P'WEIGHT,9,2009-12-01 16:17:00,1.05,17345,United Kingdom
489640,17164D,ASS COL SMALL SAND FROG P'WEIGHT,36,2009-12-01 16:17:00,0.42,17345,United Kingdom
489640,17164B,ASS COL SMALL SAND GECKO P'WEIGHT,72,2009-12-01 16:17:00,0.42,17345,United Kingdom
489640,84006,MAGIC TREE -PAPER FLOWERS,72,2009-12-01 16:17:00,0.85,17345,United Kingdom
489641,20724,RED SPOTTY CHARLOTTE BAG,30,2009-12-01 16:18:00,0.85,13819,United Kingdom
489641,85099B,JUMBO BAG RED WHITE SPOTTY ,20,2009-12-01 16:18:00,1.95,13819,United Kingdom
489641,20725,LUNCH BAG RED SPOTTY,30,2009-12-01 16:18:00,1.65,13819,United Kingdom
489641,79323W, WHITE CHERRY LIGHTS,4,2009-12-01 16:18:00,6.75,13819,United Kingdom
489641,37503,TEA TIME CAKE STAND IN GIFT BOX,2,2009-12-01 16:18:00,10.75,13819,United Kingdom
489641,21156,RED SPOTTY CHILDS APRON,8,2009-12-01 16:18:00,1.95,13819,United Kingdom
489641,20723,STRAWBERRY CHARLOTTE BAG,10,2009-12-01 16:18:00,0.85,13819,United Kingdom
489641,20719,WOODLAND CHARLOTTE BAG,10,2009-12-01 16:18:00,0.85,13819,United Kingdom
489641,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2009-12-01 16:18:00,2.95,13819,United Kingdom
489641,20712,JUMBO BAG WOODLAND ANIMALS,10,2009-12-01 16:18:00,1.95,13819,United Kingdom
489641,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2009-12-01 16:18:00,1.25,13819,United Kingdom
489641,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,8,2009-12-01 16:18:00,3.25,13819,United Kingdom
489641,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12,2009-12-01 16:18:00,0.85,13819,United Kingdom
489641,21231,SWEETHEART CERAMIC TRINKET BOX,12,2009-12-01 16:18:00,1.25,13819,United Kingdom
489641,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2009-12-01 16:18:00,1.65,13819,United Kingdom
489641,21041,RED SPOTTY OVEN GLOVE DOUBLE,6,2009-12-01 16:18:00,2.95,13819,United Kingdom
489641,84991,60 TEATIME FAIRY CAKE CASES,24,2009-12-01 16:18:00,0.55,13819,United Kingdom
489641,37446,MINI CAKE STAND WITH HANGING CAKES,8,2009-12-01 16:18:00,1.45,13819,United Kingdom
489641,22138,BAKING SET 9 PIECE RETROSPOT ,6,2009-12-01 16:18:00,4.95,13819,United Kingdom
489641,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2009-12-01 16:18:00,1.25,13819,United Kingdom
489641,20727,LUNCH BAG  BLACK SKULL.,10,2009-12-01 16:18:00,1.65,13819,United Kingdom
489641,20726,LUNCH BAG WOODLAND,10,2009-12-01 16:18:00,1.65,13819,United Kingdom
489641,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,2009-12-01 16:18:00,3.75,13819,United Kingdom
489641,84029C,BROWN FURRY HOT WATER BOTTLE,4,2009-12-01 16:18:00,3.75,13819,United Kingdom
489641,21479,WHITE SKULL HOT WATER BOTTLE ,8,2009-12-01 16:18:00,3.75,13819,United Kingdom
489641,84596G,SMALL CHOCOLATES PINK BOWL,8,2009-12-01 16:18:00,1.25,13819,United Kingdom
489641,20677,PINK SPOTTY BOWL,8,2009-12-01 16:18:00,1.25,13819,United Kingdom
489641,84992,72 SWEETHEART FAIRY CAKE CASES,24,2009-12-01 16:18:00,0.55,13819,United Kingdom
489641,21212,PACK OF 72 RETRO SPOT CAKE CASES,120,2009-12-01 16:18:00,0.42,13819,United Kingdom
489641,20718,RED SPOTTY SHOPPER BAG,20,2009-12-01 16:18:00,1.25,13819,United Kingdom
489642,47503K,ASSORTED FLORAL SECATEURS,1,2009-12-01 16:19:00,1.95,,United Kingdom
489642,47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,1,2009-12-01 16:19:00,7.95,,United Kingdom
489642,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2009-12-01 16:19:00,2.95,,United Kingdom
C489643,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,-1,2009-12-01 16:26:00,3.25,15750,United Kingdom
C489643,22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",-1,2009-12-01 16:26:00,9.95,15750,United Kingdom
C489643,84839,SWEETHEART KEY CABINET,-2,2009-12-01 16:26:00,6.75,15750,United Kingdom
C489643,21429,RED GINGHAM ROSE JEWELLERY BOX,-1,2009-12-01 16:26:00,1.65,15750,United Kingdom
C489643,47594B,SCOTTIES DESIGN WASHBAG,-1,2009-12-01 16:26:00,1.95,15750,United Kingdom
489644,21218,RED SPOTTY BISCUIT TIN,1,2009-12-01 16:30:00,3.75,15808,United Kingdom
489644,21080,SET/20 RED SPOTTY PAPER NAPKINS ,1,2009-12-01 16:30:00,0.85,15808,United Kingdom
489644,22111,SCOTTIE DOG HOT WATER BOTTLE,12,2009-12-01 16:30:00,4.95,15808,United Kingdom
489644,37502,TEA TIME MUG IN GIFT BOX,3,2009-12-01 16:30:00,2.95,15808,United Kingdom
489644,21484,CHICK GREY HOT WATER BOTTLE,18,2009-12-01 16:30:00,3.45,15808,United Kingdom
489644,22113,GREY HEART HOT WATER BOTTLE,18,2009-12-01 16:30:00,3.45,15808,United Kingdom
489644,21479,WHITE SKULL HOT WATER BOTTLE ,8,2009-12-01 16:30:00,3.75,15808,United Kingdom
489644,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,2009-12-01 16:30:00,3.95,15808,United Kingdom
489644,21481,FAWN BLUE HOT WATER BOTTLE,6,2009-12-01 16:30:00,2.95,15808,United Kingdom
489644,21080,SET/20 RED SPOTTY PAPER NAPKINS ,9,2009-12-01 16:30:00,0.85,15808,United Kingdom
489644,20685,RED SPOTTY COIR DOORMAT,3,2009-12-01 16:30:00,6.75,15808,United Kingdom
489644,48185,DOOR MAT FAIRY CAKE,6,2009-12-01 16:30:00,6.75,15808,United Kingdom
489644,47556B,TEA TIME TEA TOWELS ,10,2009-12-01 16:30:00,2.95,15808,United Kingdom
489644,15056N,EDWARDIAN PARASOL NATURAL,12,2009-12-01 16:30:00,5.95,15808,United Kingdom
